SA1_CODE21,2025_supply,2026_supply,2027_supply,2028_supply,2029_supply,2030_supply,2031_supply,2032_supply,2033_supply,2034_supply,2035_supply,2036_supply,2037_supply,2038_supply,2039_supply,2040_supply,2041_supply,2042_supply,2043_supply,2044_supply,2045_supply,2025_demand,2026_demand,2027_demand,2028_demand,2029_demand,2030_demand,2031_demand,2032_demand,2033_demand,2034_demand,2035_demand,2036_demand,2037_demand,2038_demand,2039_demand,2040_demand,2041_demand,2042_demand,2043_demand,2044_demand,2045_demand
12003168109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.734,13.903,13.817,14.151,14.276,14.4,14.496,14.571000000000002,14.656,14.767,14.87,15.02,15.168,15.316,15.490000000000002,15.625,15.785,15.881,15.967,15.996,16.014
12003168110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.743,11.944,11.964,12.32,12.447,12.566,12.65,12.717,12.786,12.87,12.929,13.012,13.088,13.159,13.254,13.316,13.401,13.45,13.497,13.511,13.518
12003168111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.279,15.353000000000002,15.221,15.552,15.656,15.77,15.875,15.989,16.079,16.214,16.273,16.366,16.458000000000002,16.536,16.669999999999998,16.747999999999998,16.880000000000003,17.0,17.111,17.182000000000002,17.224
12003168112,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,18.419,18.733,18.764,19.323,19.522,19.708,19.841,19.948,20.053,20.186,20.277,20.409,20.526,20.638,20.788,20.885,21.018,21.096,21.169,21.191,21.202
12003168113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.118,12.29,12.399,12.86,13.095,13.288,13.437,13.551,13.672,13.814,13.896999999999998,13.994,14.098,14.214,14.37,14.502,14.655,14.803,14.937,15.033,15.1
12003168114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.817,24.081,24.294,25.199,25.657,26.033,26.326,26.546,26.78,27.057,27.57,28.398000000000003,29.316,30.269,31.32,32.327,33.537,34.237,34.83,35.042,35.182
12003168115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.194,11.332,11.262,11.534,11.635,11.737,11.815,11.876,11.945,12.036,12.12,12.242,12.364,12.484,12.625,12.735,12.866,12.944,13.013000000000002,13.038,13.052
12003168116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.047,16.273,16.418,17.029,17.339,17.594,17.793,17.942999999999998,18.103,18.292,18.402,18.53,18.667,18.821,19.028,19.203,19.404,19.602,19.778,19.906,19.994
12003168117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.013,22.282,22.145,22.680999999999997,22.880000000000003,23.08,23.232999999999997,23.354,23.49,23.668,23.832,24.073,24.312,24.547,24.827,25.043,25.3,25.453000000000003,25.589999999999996,25.637,25.666
12003168118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6589999999999998,1.6749999999999998,1.6720000000000002,1.721,1.74,1.758,1.773,1.787,1.7999999999999998,1.818,1.831,1.849,1.867,1.882,1.901,1.911,1.929,1.938,1.947,1.949,1.949
12003168119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07,22.081,21.882,22.425,22.635,22.882,23.087,23.282,23.487,23.722,23.902,24.116,24.302999999999997,24.468000000000004,24.668,24.786,24.94,25.019,25.097,25.11,25.12
12003168120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.757,22.127,22.164,22.824,23.06,23.279,23.436,23.562,23.687,23.844,23.953,24.107,24.246,24.377,24.555,24.67,24.827,24.918999999999997,25.006,25.031,25.044
12003168121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.274,12.393,12.373,12.733,12.872,13.007,13.12,13.229,13.326,13.449000000000002,13.547999999999998,13.684,13.813,13.923,14.062,14.147,14.269,14.341,14.402,14.418,14.421
12101139901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.275,15.186,14.928,13.812,13.578,13.381,13.211,13.053999999999998,12.933,12.878,12.877,12.908,12.966,13.054000000000002,13.165,13.277,13.376,13.46,13.533,13.572,13.591
12101139902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.55,31.357,30.818,30.178,29.583,29.068,28.687,28.338,28.076,27.959,27.949,28.016,28.142000000000003,28.325000000000003,28.549,28.781,28.988,29.156,29.296,29.367,29.395000000000003
12101139903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.221,41.963,41.241,40.385,39.589,38.901,38.389,37.923,37.572,37.415,37.403,37.492,37.66,37.905,38.205,38.516,38.793,39.019000000000005,39.205,39.299,39.338
12101139904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18,23.026,22.619,22.148,21.485,20.906,20.633,20.384,20.194,20.109,20.102,20.149,20.239,20.371,20.534,20.702,20.852,20.974,21.077,21.131,21.154
12101139905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.031,28.839,28.329,27.738,27.435,27.209,26.854,26.528,26.282,26.172,26.163000000000004,26.223999999999997,26.339999999999996,26.513,26.725,26.944000000000003,27.138,27.298,27.432,27.503,27.533
12101139910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.584,26.259,25.688,25.130000000000003,24.611,24.159,23.838,23.547,23.328,23.231,23.221,23.275,23.379,23.528,23.71,23.9,24.069,24.205,24.316000000000003,24.371,24.392
12101139911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.145,30.764,30.094,29.441,28.833,28.303000000000004,27.927,27.586,27.33,27.216,27.205,27.268,27.39,27.564,27.777,28.0,28.198,28.357,28.488,28.552,28.577
12101139912,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,27.847,27.548,26.979,26.4,25.86,25.391,25.052999999999997,24.748,24.519,24.416,24.407,24.463,24.572000000000003,24.729,24.921,25.121,25.3,25.442,25.561,25.619,25.643
12101139914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.598,16.39,16.076,15.761,15.442,15.162,14.959,14.802,14.659,14.59,14.575,14.607,14.669,14.771,14.879,14.997,15.113,15.214,15.284,15.32,15.324000000000002
12101139922,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,33.382,32.978,32.272,31.576,30.93,30.371,29.969,29.601999999999997,29.328,29.205,29.194,29.262,29.391999999999996,29.582,29.814,30.055999999999997,30.271,30.447,30.593,30.668,30.700000000000003
12101139933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.485,23.18,22.67,22.179,21.724,21.329,21.047,20.791,20.599,20.514000000000003,20.506,20.555,20.646,20.781,20.945,21.115,21.268,21.392,21.494999999999997,21.547,21.57
12101139934,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,43.790000000000006,43.531,42.795,42.875,42.146,41.534,41.004,40.515,40.135,39.965,39.958,40.053,40.230999999999995,40.502,40.842,41.187,41.492,41.753,41.973,42.094,42.15
12101139935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.801,8.668,8.459,8.27,8.094000000000001,7.94,7.832000000000001,7.734,7.66,7.629,7.626,7.644,7.678,7.728,7.788,7.85,7.905,7.951,7.987,8.004999999999999,8.008
12101139937,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,30.237,29.776,29.061,28.413,27.807,27.278,26.906,26.57,26.316000000000003,26.209,26.198,26.261,26.380000000000003,26.549,26.754,26.968000000000004,27.161,27.314,27.439,27.498,27.512
12101139941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.608000000000004,27.25,26.65,26.073,25.538,25.074,24.742,24.441,24.215,24.115,24.106,24.164,24.272,24.429,24.622,24.823,25.001,25.147,25.268,25.331000000000003,25.357
12101139942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.323,21.094,20.658,20.214,19.799999999999997,19.442,19.183999999999997,18.95,18.774,18.695,18.688,18.731,18.814,18.935,19.082,19.235,19.372,19.481,19.572000000000003,19.617,19.634
12101139943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.977000000000004,33.204,32.946,32.323,31.743,31.251,30.847,30.477,30.192,30.063,30.056,30.126,30.259,30.46,30.709000000000003,30.964,31.189,31.377,31.535000000000004,31.62,31.658
12101139944,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,11.944,10.886,11.335,11.225,10.548,10.005,9.897,9.787,9.69,9.646,9.65,9.672,9.714,9.79,9.892,9.99,10.071,10.154,10.229,10.279,10.308
12101139945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.269,20.016,19.632,19.248,18.856,18.515,18.267,18.075,17.902,17.817,17.798000000000002,17.837,17.913,18.038,18.169,18.314,18.456,18.579,18.664,18.707,18.713
12101139946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.545,45.572,45.012,44.123,43.296,42.587,42.034,41.526,41.141000000000005,40.969,40.958,41.056,41.24,41.512,41.847,42.193,42.499,42.753,42.965,43.075,43.120999999999995
12101139947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.485999999999997,29.688,29.458,28.9,28.382,27.943,27.582,27.249,26.994999999999997,26.881,26.874,26.936,27.056,27.234,27.457,27.685,27.886,28.055,28.197000000000003,28.272,28.305999999999997
12101139948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.413,20.425,20.174,19.776,19.406,19.088,18.84,18.613,18.441000000000003,18.364,18.359,18.403,18.487,18.608,18.759,18.913,19.052,19.166,19.26,19.31,19.332
12101139950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,16.549,16.347,16.024,15.724,15.466,15.266,15.082,14.942,14.88,14.876,14.911,14.978,15.077,15.2,15.325,15.436,15.529,15.606,15.646,15.663
12101139951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.751000000000005,55.744,58.042,57.48,57.748000000000005,58.313,57.683,57.043,56.482,56.22,56.245999999999995,56.378,56.622,57.06,57.66,58.227999999999994,58.704,59.187,59.623000000000005,59.914,60.084999999999994
12101140102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.297,37.717,36.645,35.658,34.557,33.96,33.394,33.025,32.829,32.766999999999996,32.798,32.934,33.099000000000004,33.305,33.526,33.745000000000005,33.941,34.061,34.158,34.185,34.168
12101140103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.527,31.409999999999997,30.652,29.927,29.049,28.572000000000003,28.136,27.877,27.775999999999996,27.803,28.953000000000003,31.174,32.55,34.007000000000005,34.881,35.446,35.661,35.871,35.971000000000004,35.955,35.87
12101140104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.573,17.008,16.644,16.315,15.884,15.661,15.451999999999998,15.327,15.278,15.292,15.339,15.432,15.534,15.647,15.755,15.857,15.942,15.986,16.014,16.011,15.987
12101140105,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,0.407,0.402,0.4,0.399,0.397,0.4,0.405,0.409,0.415,0.42,0.424,0.432,0.439,0.4479999999999999,0.4589999999999999,0.472,0.484,0.49,0.499,0.505,0.513
12101140106,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,1.504,1.46,1.432,1.405,1.374,1.364,1.362,1.357,1.363,1.378,1.39,1.41,1.429,1.449,1.476,1.506,1.528,1.54,1.553,1.564,1.577
12101140107,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.813,0.8029999999999999,0.8009999999999999,0.7989999999999999,0.794,0.8,0.8089999999999999,0.819,0.829,0.839,0.8480000000000001,0.865,0.877,0.895,0.919,0.945,0.968,0.98,0.998,1.01,1.027
12101140108,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,2.63,2.554,2.505,2.46,2.407,2.387,2.37,3.393,5.757,9.509,13.032,16.862000000000002,19.579,21.836,23.264000000000003,24.156,24.613999999999997,24.616999999999997,24.456000000000003,24.188,23.903
12101140109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.880000000000003,30.258,28.909,27.601,26.263,25.502,24.869,24.453,24.203000000000003,24.079,24.044,24.078,24.144,24.229,24.327,24.806,25.123,25.172,25.206,25.196,25.162
12101140111,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.864999999999995,43.413,42.473,41.626000000000005,40.514,39.937,39.396,39.068,38.936,38.963,39.073,39.304,39.554,39.833,40.098,40.352,40.557,40.662,40.725,40.709,40.639
12101140112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.465,15.936,15.594,15.287,14.882,14.673000000000002,14.477,14.36,14.315,14.328,14.371,14.459,14.555,14.66,14.761,14.857,14.936,14.978,15.004,15.001,14.979
12101140114,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,26.315,25.411,24.798,24.212000000000003,23.501,23.116,22.763,22.552999999999997,22.471,22.494,21.711,20.562,20.27,20.066,20.241,20.596,21.082,21.232,21.317,21.333,21.308
12101140115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.944000000000003,22.415,22.156,22.01,21.646,21.516,21.358,21.26,21.22,21.228,21.258,21.344,21.433,21.538,21.648,21.756,21.842,21.877,21.901,21.884,21.845
12101140116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.006,19.936,19.048,18.187,17.305,16.804000000000002,16.387,16.112,15.948,15.866,15.843,15.866,15.909,15.965,16.03,15.736,15.59,15.62,15.641,15.635,15.613
12101140118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.409,31.103,30.217,29.4,28.49,27.994999999999997,27.527,27.219,27.056,27.003,27.027,27.136,27.269,27.437,27.616,27.795,27.954,28.05,28.128,28.148,28.132
12101140120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.206,38.554,38.241,37.624,36.8,36.425,36.054,35.804,35.705,35.693,35.762,35.883,36.043,36.205,36.412,36.620999999999995,36.805,36.900000000000006,36.982,36.997,36.991
12101140122,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,29.024,31.066000000000003,30.707,30.504,30.001,29.82,29.602,29.465,29.409999999999997,29.421999999999997,29.462000000000003,29.58,29.705,29.851,30.002,30.152,30.273,30.321,30.354,30.329,30.275
12101140124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.714,20.986,20.46,20.467,19.871,19.529,19.204,18.993,18.882,18.842,18.852,18.924,19.003,19.103,19.217,19.333,19.426,19.464,19.501,19.499,19.485
12101140125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.427999999999997,23.665,23.035,22.360999999999997,21.574,21.146,20.765,20.513,20.375,20.321,20.327,20.382,20.46,20.551,20.645,20.734,20.805999999999997,20.84,20.86,20.848,20.811
12101140126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.417,18.703,25.11,24.792,24.276,24.074,23.855,23.726,23.672,23.669,23.696,23.776,23.86,23.955,24.057,24.15,24.222,24.238999999999997,24.25,24.218,24.17
12101140127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.589999999999996,34.284,31.363,30.966,30.321,30.069,29.795,29.634,29.567,29.564,29.598,29.696,29.802999999999997,29.921,30.048,30.164,30.254,30.275,30.289,30.249,30.189
12101140128,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,81.293,81.99600000000001,83.173,79.997,75.271,72.468,70.434,71.636,73.696,75.503,75.853,75.562,75.693,75.70400000000001,75.989,76.395,76.625,76.553,76.394,76.084,75.718
12101140129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.157,29.216,28.439,27.605000000000004,26.635,26.106,25.636000000000003,25.325,25.154,25.087000000000003,25.095,25.162,25.26,25.372,25.488,25.597,25.687,25.728,25.754,25.738,25.693
12101140130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.863,16.298000000000002,15.89,15.089,14.649,14.398,14.158,14.003,13.921,13.891,13.898,13.951999999999998,14.010000000000002,14.084,14.168,14.254,14.322,14.35,14.377,14.376,14.364999999999998
12101140131,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,93.73,94.54,95.897,104.001,109.838,117.278,125.196,130.356,134.10399999999998,137.393,140.722,145.244,148.028,150.585,152.019,152.831,153.29,153.147,152.829,152.208,151.47500000000002
12101140132,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,37.018,35.759,35.096999999999994,34.494,33.609,33.099,32.563,32.193,31.978,31.886,31.879,31.939,32.026,32.129999999999995,32.248000000000005,32.359,32.453,32.503,32.534,32.518,32.456
12101140133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.865,23.952,21.912,21.635,21.184,21.008,20.817,20.704,20.657,20.655,20.678,20.747,20.822,20.905,20.993,21.073,21.137,21.152,21.162,21.134,21.091
12101140134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,22.426,20.515,20.255000000000003,19.833,19.669,19.49,19.384,19.34,19.339,19.36,19.424999999999997,19.494,19.572,19.655,19.73,19.79,19.804,19.813,19.787,19.747
12101140135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.606,19.849,18.158,17.928,17.555,17.408,17.251,17.157,17.118000000000002,17.117,17.136,17.194000000000003,17.255,17.323,17.397000000000002,17.464,17.517,17.528,17.536,17.512999999999998,17.477999999999998
12101140136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.104,21.351,20.956,20.596,20.068,19.763,19.444000000000003,19.222,19.094,19.04,19.036,19.071,19.123,19.185,19.256,19.321,19.378,19.408,19.426,19.416,19.380000000000003
12101168202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.612,13.141000000000002,12.861,12.617,12.302,12.04,11.814,11.631,11.517,11.454,11.445,11.463,11.509,11.559,11.634,11.713,11.782,11.847,11.892,11.926,11.92
12101168203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.687,20.998,20.062,19.707,19.23,18.837,18.506,18.249,18.084,18.002000000000002,18.024,18.076,18.158,18.249,18.386000000000003,18.53,18.652,18.772,18.86,18.924,18.926
12101168204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.694000000000003,24.906,24.429,24.032,23.835,23.66,23.416,23.273,23.228,23.298,23.557,23.814,23.993,24.223,24.520000000000003,24.823,25.092,25.373,25.572,25.741,25.821
12101168205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.578,12.111,11.83,11.584,11.278,11.021,10.797,10.612,10.492,10.417,10.388,10.387,10.413,10.441,10.49,10.544,10.588,10.628,10.651,10.664,10.641
12101168206,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.617,20.034,19.676,19.383,18.915,18.711,18.791,18.934,19.153,19.457,19.901,20.308,20.557,20.846,21.191000000000003,21.539,21.865,22.198,22.42,22.619999999999997,22.738999999999997
12101168207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.866,27.079,26.594,26.198,25.566,24.945,24.258000000000003,23.691000000000003,23.251,22.933999999999997,22.799,22.732,22.75,22.811,22.932,23.053,23.148,23.249,23.332,23.39,23.365
12101168208,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,30.843,30.155,29.72,29.398,28.72,28.175,27.727,27.404,27.186,27.104,27.22,27.356,27.495,27.667,27.917,28.177,28.393,28.614,28.783,28.908,28.941
12101168210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.498,14.088,13.836,13.63,13.302,12.978,12.62,12.326,12.096,11.932,11.862,11.827,11.836,11.868,11.931,11.995,12.043,12.096,12.139,12.17,12.157
12101168211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.708,10.33,10.105,10.413,10.199,9.987,9.805,9.66,9.57,9.521,9.523,9.544,9.585,9.63,9.696,9.766,9.826,9.883,9.923,9.953,9.95
